submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
05/01/2021,HI,32882,,,188,73,480,,,0,0,05/02/2021 02:13:07 PM,Not agree,Not agree
09/15/2020,HI,10904,,,98,0,99,,,0,0,09/16/2020 09:53:41 AM,Not agree,Not agree
05/16/2021,HI,34180,,,116,0,489,,,1,0,05/17/2021 02:13:39 PM,Not agree,Not agree
03/30/2020,HI,252,,,22,0,0,,,0,,03/29/2020 12:22:39 PM,Not agree,Not agree
04/13/2020,HI,513,,,6,0,9,,,0,,04/12/2020 12:22:39 PM,Not agree,Not agree
07/12/2020,HI,1217,,,20,0,19,,,0,0,07/13/2020 11:19:34 AM,Not agree,Not agree
03/01/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/17/2022,HI,227602,,,610,24,1278,,,16,0,02/18/2022 02:18:41 PM,Not agree,Not agree
04/29/2021,HI,32580,,,115,0,480,,,1,0,04/30/2021 01:40:40 PM,Not agree,Not agree
12/02/2021,HI,84968,,,120,14,1016,,,1,0,12/03/2021 03:05:46 PM,Not agree,Not agree
05/08/2020,HI,619,,,2,0,17,,,0,0,05/09/2020 05:26:08 PM,Not agree,Not agree
02/20/2021,HI,27011,,,61,12,427,,,0,0,02/21/2021 02:57:50 PM,Not agree,Not agree
01/04/2022,HI,119830,,,1500,321,1083,,,0,0,01/05/2022 04:16:33 PM,Not agree,Not agree
10/03/2020,HI,12768,,,69,0,142,,,0,0,10/04/2020 09:35:23 AM,Not agree,Not agree
06/19/2020,HI,788,,,12,0,17,,,0,0,06/20/2020 10:15:45 AM,Not agree,Not agree
08/16/2021,HI,49727,,,522,10,549,,,0,0,08/17/2021 02:24:04 PM,Not agree,Not agree
10/14/2020,HI,13636,,,98,0,183,,,10,0,10/15/2020 01:30:46 PM,Not agree,Not agree
02/28/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/27/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/25/2022,HI,202064,,,1855,256,1135,,,0,0,01/26/2022 03:12:02 PM,Not agree,Not agree
11/13/2021,HI,82914,,,78,-1,966,,,0,0,11/15/2021 01:35:54 PM,Not agree,Not agree
03/13/2022,HI,231844,,,0,0,1342,,,0,0,03/14/2022 02:38:32 PM,Not agree,Not agree
08/28/2020,HI,8113,,,310,0,59,,,4,0,08/29/2020 09:42:50 AM,Not agree,Not agree
07/09/2020,HI,1136,,,27,0,19,,,0,0,07/10/2020 11:35:06 AM,Not agree,Not agree
06/11/2020,HI,694,,,15,0,17,,,0,0,06/12/2020 10:17:59 AM,Not agree,Not agree
06/26/2020,HI,855,,,6,0,17,,,0,0,06/27/2020 01:51:58 PM,Not agree,Not agree
06/27/2022,HI,296007,,,0,0,1477,,,0,0,06/28/2022 01:17:16 PM,Not agree,Not agree
01/18/2021,HI,23840,,,115,0,319,,,0,0,01/19/2021 02:37:00 PM,Not agree,Not agree
04/29/2022,HI,241955,,,0,0,1406,,,0,0,04/30/2022 01:19:13 PM,Not agree,Not agree
12/04/2021,HI,85203,,,117,20,1021,,,4,0,12/06/2021 01:50:49 PM,Not agree,Not agree
09/30/2020,HI,12480,,,107,0,136,,,2,0,10/01/2020 09:42:11 AM,Not agree,Not agree
09/29/2020,HI,12373,,,121,0,134,,,2,0,09/30/2020 10:17:41 AM,Not agree,Not agree
10/01/2020,HI,12566,,,86,0,139,,,3,0,10/02/2020 09:40:08 AM,Not agree,Not agree
09/07/2020,HI,9986,,,66,0,86,,,1,0,09/08/2020 10:47:00 AM,Not agree,Not agree
03/12/2022,HI,231844,,,0,0,1342,,,0,0,03/14/2022 12:45:51 PM,Not agree,Not agree
06/25/2021,HI,36198,,,41,3,511,,,1,0,06/26/2021 02:17:39 PM,Not agree,Not agree
12/12/2021,HI,86225,,,209,12,1047,,,5,0,12/13/2021 03:27:15 PM,Not agree,Not agree
03/27/2021,HI,29426,,,189,85,459,,,3,0,03/28/2021 01:52:27 PM,Not agree,Not agree
10/09/2020,HI,13263,,,153,0,166,,,2,0,10/10/2020 01:30:17 PM,Not agree,Not agree
05/10/2022,HI,246110,,,0,0,1416,,,0,0,05/11/2022 01:51:16 PM,Not agree,Not agree
05/20/2021,HI,34474,,,79,21,489,,,0,0,05/21/2021 02:08:46 PM,Not agree,Not agree
06/01/2022,HI,275631,,,8029,1894,1445,,,6,0,06/02/2022 01:14:51 PM,Not agree,Not agree
07/11/2022,HI,305348,,,0,0,1512,,,0,0,07/12/2022 01:16:32 PM,Not agree,Not agree
01/21/2021,HI,24663,,,112,0,325,,,3,0,01/22/2021 02:51:49 PM,Not agree,Not agree
04/15/2021,HI,31337,,,95,0,470,,,0,0,04/16/2021 02:12:25 PM,Not agree,Not agree
07/27/2021,HI,39304,,,148,3,526,,,0,0,07/28/2021 01:51:39 PM,Not agree,Not agree
03/02/2022,HI,230714,,,139,32,1329,,,7,0,03/03/2022 02:58:52 PM,Not agree,Not agree
05/12/2021,HI,33762,,,39,0,486,,,1,0,05/13/2021 02:28:07 PM,Not agree,Not agree
03/09/2020,HI,2,,,0,0,0,,,0,,03/09/2020 12:00:00 AM,Not agree,Not agree
02/25/2022,HI,229771,,,294,61,1309,,,9,0,02/26/2022 02:15:52 PM,Not agree,Not agree
09/19/2021,HI,73148,,,461,19,709,,,12,0,09/20/2021 01:47:59 PM,Not agree,Not agree
03/31/2020,HI,283,,,31,0,1,,,1,,03/30/2020 12:22:39 PM,Not agree,Not agree
12/17/2021,HI,88019,,,778,83,1056,,,2,0,12/18/2021 02:58:45 PM,Not agree,Not agree
06/08/2020,HI,669,,,6,0,17,,,0,0,06/09/2020 12:49:08 PM,Not agree,Not agree
02/10/2022,HI,224138,,,1164,83,1227,,,6,0,02/11/2022 02:35:19 PM,Not agree,Not agree
04/07/2021,HI,30552,,,73,0,464,,,0,0,04/08/2021 01:46:50 PM,Not agree,Not agree
11/21/2020,HI,16919,,,153,0,229,,,7,0,11/22/2020 03:02:23 PM,Not agree,Not agree
09/15/2021,HI,70991,,,487,56,666,,,11,0,09/16/2021 02:24:46 PM,Not agree,Not agree
10/11/2020,HI,13435,,,64,0,169,,,1,0,10/12/2020 02:07:08 PM,Not agree,Not agree
06/23/2020,HI,818,,,13,0,17,,,0,0,06/24/2020 11:03:27 AM,Not agree,Not agree
09/12/2021,HI,69629,,,713,45,655,,,7,0,09/13/2021 02:26:59 PM,Not agree,Not agree
09/21/2020,HI,11487,,,64,0,120,,,0,0,09/22/2020 09:51:57 AM,Not agree,Not agree
05/06/2022,HI,246110,,,0,0,1416,,,0,0,05/07/2022 01:19:57 PM,Not agree,Not agree
02/26/2021,HI,27286,,,39,0,434,,,2,0,02/27/2021 02:51:23 PM,Not agree,Not agree
10/29/2020,HI,14841,,,7,0,214,,,1,0,10/30/2020 01:37:23 PM,Not agree,Not agree
09/28/2021,HI,76243,,,237,26,752,,,0,0,09/29/2021 03:04:06 PM,Not agree,Not agree
01/08/2022,HI,134753,,,4148,554,1091,,,1,0,01/10/2022 01:58:15 PM,Not agree,Not agree
02/24/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/20/2022,HI,232845,,,0,0,1356,,,0,0,03/21/2022 01:48:00 PM,Not agree,Not agree
04/14/2022,HI,237097,,,0,0,1378,,,0,0,04/15/2022 01:23:20 PM,Not agree,Not agree
03/10/2021,HI,27944,,,41,0,445,,,3,0,03/11/2021 03:36:21 PM,Not agree,Not agree
04/14/2021,HI,31242,,,67,0,470,,,2,0,04/15/2021 01:58:27 PM,Not agree,Not agree
04/15/2022,HI,237097,,,0,0,1378,,,0,0,04/16/2022 01:28:29 PM,Not agree,Not agree
07/06/2020,HI,1053,,,41,0,19,,,0,0,07/07/2020 10:58:02 AM,Not agree,Not agree
11/04/2020,HI,15379,,,150,0,218,,,0,0,11/05/2020 02:39:23 PM,Not agree,Not agree
01/29/2022,HI,210085,,,1832,119,1161,,,9,0,01/31/2022 03:12:12 PM,Not agree,Not agree
05/24/2022,HI,258781,,,0,0,1434,,,0,0,05/25/2022 01:28:28 PM,Not agree,Not agree
03/18/2020,HI,22,,,6,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
06/09/2020,HI,673,,,4,0,17,,,0,0,06/10/2020 04:56:25 PM,Not agree,Not agree
07/17/2021,HI,37577,,,122,10,520,,,0,0,07/19/2021 01:20:07 PM,Not agree,Not agree
02/01/2022,HI,215303,,,1054,81,1169,,,0,0,02/02/2022 03:18:51 PM,Not agree,Not agree
07/01/2022,HI,301246,,,0,0,1492,,,0,0,07/02/2022 01:29:57 PM,Not agree,Not agree
02/05/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12/12/2020,HI,18861,,,196,0,269,,,2,0,12/13/2020 02:31:19 PM,Not agree,Not agree
12/05/2021,HI,85330,,,127,19,1022,,,1,0,12/06/2021 02:59:31 PM,Not agree,Not agree
01/05/2021,HI,21721,,,107,0,287,,,0,0,01/06/2021 02:58:26 PM,Not agree,Not agree
02/29/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/08/2022,HI,246110,,,0,0,1416,,,0,0,05/09/2022 02:22:50 PM,Not agree,Not agree
03/20/2021,HI,28763,,,161,76,450,,,1,0,03/21/2021 01:54:01 PM,Not agree,Not agree
08/07/2020,HI,3317,,,229,0,30,,,1,0,08/08/2020 10:58:44 AM,Not agree,Not agree
02/07/2021,HI,26398,,,73,0,415,,,2,0,02/08/2021 02:53:12 PM,Not agree,Not agree
03/06/2022,HI,231222,,,0,0,1336,,,0,0,03/07/2022 03:00:11 PM,Not agree,Not agree
06/21/2021,HI,36048,,,12,-1,510,,,0,0,06/22/2021 02:36:11 PM,Not agree,Not agree
07/06/2022,HI,305348,,,4102,773,1512,,,20,0,07/07/2022 02:29:13 PM,Not agree,Not agree
03/21/2022,HI,232845,,,0,0,1356,,,0,0,03/22/2022 01:39:13 PM,Not agree,Not agree
01/22/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/05/2022,HI,234659,,,0,0,1367,,,0,0,04/06/2022 01:55:45 PM,Not agree,Not agree
04/13/2022,HI,237097,,,1300,247,1378,,,8,0,04/14/2022 03:28:01 PM,Not agree,Not agree
02/15/2022,HI,226798,,,288,-9,1250,,,0,0,02/16/2022 03:00:19 PM,Not agree,Not agree
04/02/2020,HI,350,,,39,0,2,,,1,,04/01/2020 12:22:39 PM,Not agree,Not agree
03/06/2021,HI,27774,,,119,38,441,,,1,0,03/07/2021 02:51:40 PM,Not agree,Not agree
01/18/2022,HI,176439,,,6180,1348,1115,,,0,0,01/19/2022 03:44:00 PM,Not agree,Not agree
02/19/2022,HI,228425,,,352,46,1288,,,8,0,02/21/2022 08:09:45 PM,Not agree,Not agree
05/16/2022,HI,251759,,,0,0,1422,,,0,0,05/17/2022 01:42:49 PM,Not agree,Not agree
04/01/2021,HI,29888,,,109,0,460,,,0,0,04/02/2021 01:56:15 PM,Not agree,Not agree
04/06/2020,HI,428,,,22,0,5,,,1,,04/05/2020 12:22:39 PM,Not agree,Not agree
03/05/2020,HI,1,,,1,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
12/29/2020,HI,20747,,,71,0,283,,,0,0,12/30/2020 02:56:20 PM,Not agree,Not agree
09/20/2020,HI,11423,,,55,0,120,,,0,0,09/21/2020 09:47:41 AM,Not agree,Not agree
03/13/2020,HI,4,,,2,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
03/24/2021,HI,29005,,,55,0,454,,,3,0,03/25/2021 02:25:23 PM,Not agree,Not agree
05/14/2020,HI,626,,,0,0,17,,,0,0,05/14/2020 12:00:00 AM,Not agree,Not agree
06/23/2022,HI,296007,,,0,0,1477,,,0,0,06/24/2022 01:41:53 PM,Not agree,Not agree
06/02/2021,HI,35111,,,21,2,497,,,0,0,06/03/2021 03:22:54 PM,Not agree,Not agree
01/15/2021,HI,23448,,,143,0,315,,,0,0,01/16/2021 02:46:10 PM,Not agree,Not agree
01/03/2022,HI,118330,,,2930,580,1083,,,0,0,01/04/2022 02:43:16 PM,Not agree,Not agree
05/28/2022,HI,267602,,,0,0,1439,,,0,0,05/30/2022 12:41:08 PM,Not agree,Not agree
06/23/2021,HI,36104,,,38,-2,510,,,0,0,06/24/2021 03:16:23 PM,Not agree,Not agree
06/20/2021,HI,36036,,,60,6,510,,,2,0,06/21/2021 04:43:32 PM,Not agree,Not agree
04/25/2022,HI,238763,,,0,0,1395,,,0,0,04/26/2022 01:17:03 PM,Not agree,Not agree
07/02/2020,HI,956,,,28,0,18,,,0,0,07/03/2020 11:01:33 AM,Not agree,Not agree
09/26/2021,HI,75758,,,367,21,752,,,10,0,09/27/2021 02:29:10 PM,Not agree,Not agree
03/15/2022,HI,231844,,,0,0,1342,,,0,0,03/16/2022 01:23:12 PM,Not agree,Not agree
09/10/2020,HI,10420,,,167,0,94,,,3,0,09/11/2020 09:51:03 AM,Not agree,Not agree
03/19/2020,HI,39,,,17,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
03/17/2022,HI,232845,,,0,0,1356,,,0,0,03/18/2022 01:48:08 PM,Not agree,Not agree
08/01/2021,HI,41090,,,447,13,534,,,0,0,08/02/2021 02:03:57 PM,Not agree,Not agree
12/01/2020,HI,17751,,,43,0,242,,,0,0,12/02/2020 03:48:48 PM,Not agree,Not agree
02/06/2021,HI,26325,,,133,29,413,,,0,0,02/07/2021 02:46:31 PM,Not agree,Not agree
05/23/2022,HI,258781,,,0,0,1434,,,0,0,05/24/2022 01:28:12 PM,Not agree,Not agree
02/02/2022,HI,216412,,,1109,218,1179,,,10,0,02/03/2022 03:01:36 PM,Not agree,Not agree
05/27/2021,HI,34807,,,53,-2,495,,,2,0,05/28/2021 01:29:21 PM,Not agree,Not agree
08/11/2020,HI,3927,,,199,0,34,,,0,0,08/12/2020 09:50:14 AM,Not agree,Not agree
05/09/2021,HI,33613,,,73,0,485,,,1,0,05/10/2021 02:15:36 PM,Not agree,Not agree
04/09/2020,HI,469,,,11,0,6,,,1,,04/08/2020 12:22:39 PM,Not agree,Not agree
05/12/2022,HI,251759,,,0,0,1422,,,0,0,05/13/2022 01:28:57 PM,Not agree,Not agree
03/01/2022,HI,230575,,,117,25,1322,,,0,0,03/02/2022 02:48:48 PM,Not agree,Not agree
02/11/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/18/2020,HI,572,,,8,0,9,,,0,,04/18/2020 12:22:39 PM,Not agree,Not agree
12/22/2021,HI,92157,,,955,147,1063,,,2,0,12/23/2021 02:39:18 PM,Not agree,Not agree
05/05/2021,HI,33186,,,54,0,482,,,1,0,05/06/2021 02:14:04 PM,Not agree,Not agree
12/19/2020,HI,19691,,,152,0,279,,,0,0,12/20/2020 02:32:33 PM,Not agree,Not agree
05/01/2020,HI,607,,,0,0,16,,,0,0,05/01/2020 12:00:00 AM,Not agree,Not agree
03/16/2021,HI,28357,,,45,0,448,,,0,0,03/17/2021 02:24:24 PM,Not agree,Not agree
12/28/2021,HI,101371,,,812,92,1071,,,0,0,12/29/2021 02:30:55 PM,Not agree,Not agree
02/23/2021,HI,27168,,,44,0,428,,,0,0,02/24/2021 02:56:12 PM,Not agree,Not agree
10/17/2021,HI,79832,,,135,25,867,,,6,0,10/18/2021 01:49:53 PM,Not agree,Not agree
07/19/2022,HI,309561,,,0,0,1523,,,0,0,07/20/2022 01:20:19 PM,Not agree,Not agree
10/15/2020,HI,13724,,,88,0,184,,,1,0,10/16/2020 01:33:55 PM,Not agree,Not agree
02/11/2021,HI,26591,,,84,0,421,,,1,0,02/12/2021 02:56:38 PM,Not agree,Not agree
04/05/2021,HI,30427,,,89,0,464,,,0,0,04/06/2021 01:43:58 PM,Not agree,Not agree
03/03/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
11/01/2020,HI,15075,,,80,0,218,,,0,0,11/02/2020 02:53:09 PM,Not agree,Not agree
08/27/2020,HI,7803,,,263,0,55,,,4,0,08/28/2020 09:43:49 AM,Not agree,Not agree
03/23/2022,HI,233569,,,724,155,1361,,,5,0,03/24/2022 01:32:04 PM,Not agree,Not agree
05/09/2020,HI,620,,,1,0,17,,,0,0,05/10/2020 05:26:08 PM,Not agree,Not agree
03/07/2020,HI,1,,,0,0,0,,,0,,03/07/2020 12:00:00 AM,Not agree,Not agree
08/02/2021,HI,41446,,,356,11,534,,,0,0,08/03/2021 02:29:23 PM,Not agree,Not agree
05/26/2021,HI,34754,,,46,1,493,,,0,0,05/27/2021 01:41:41 PM,Not agree,Not agree
07/04/2022,HI,301246,,,0,0,1492,,,0,0,07/05/2022 01:15:37 PM,Not agree,Not agree
04/06/2021,HI,30479,,,52,0,464,,,0,0,04/07/2021 02:25:43 PM,Not agree,Not agree
04/20/2020,HI,578,,,2,0,10,,,0,0,04/20/2020 12:22:39 PM,Not agree,Not agree
10/22/2021,HI,80399,,,118,13,878,,,3,0,10/23/2021 01:42:15 PM,Not agree,Not agree
03/22/2021,HI,28912,,,78,0,451,,,0,0,03/23/2021 02:05:18 PM,Not agree,Not agree
04/12/2022,HI,235797,,,0,0,1370,,,0,0,04/13/2022 01:31:40 PM,Not agree,Not agree
10/28/2020,HI,14834,,,119,0,213,,,-1,0,10/29/2020 02:11:33 PM,Not agree,Not agree
01/30/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/23/2020,HI,592,,,3,0,12,,,0,0,05/25/2020 11:38:40 AM,Not agree,Not agree
07/14/2020,HI,1267,,,28,0,22,,,0,0,07/15/2020 11:05:12 AM,Not agree,Not agree
08/02/2020,HI,2424,,,207,0,26,,,0,0,08/03/2020 10:31:01 AM,Not agree,Not agree
02/16/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/25/2022,HI,267602,,,8821,2488,1439,,,5,0,05/26/2022 01:18:31 PM,Not agree,Not agree
06/30/2020,HI,908,,,7,0,18,,,0,0,07/01/2020 11:45:16 AM,Not agree,Not agree
10/09/2021,HI,78786,,,189,35,832,,,4,0,10/11/2021 01:19:41 PM,Not agree,Not agree
08/11/2021,HI,45920,,,460,33,542,,,2,0,08/12/2021 03:05:21 PM,Not agree,Not agree
02/21/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/06/2021,HI,21846,,,125,0,297,,,10,0,01/07/2021 02:56:59 PM,Not agree,Not agree
09/26/2020,HI,12077,,,95,0,131,,,4,0,09/27/2020 09:39:49 AM,Not agree,Not agree
05/16/2020,HI,629,,,1,0,17,,,0,0,05/17/2020 11:27:46 AM,Not agree,Not agree
01/15/2022,HI,161766,,,5927,1527,1112,,,6,0,01/17/2022 02:19:13 PM,Not agree,Not agree
05/15/2021,HI,34064,,,149,51,488,,,1,0,05/16/2021 01:46:12 PM,Not agree,Not agree
12/06/2020,HI,18266,,,97,0,260,,,1,0,12/07/2020 02:38:33 PM,Not agree,Not agree
04/20/2022,HI,238763,,,1666,233,1395,,,17,0,04/21/2022 01:21:03 PM,Not agree,Not agree
08/17/2021,HI,50180,,,453,77,549,,,0,0,08/18/2021 02:45:06 PM,Not agree,Not agree
08/15/2020,HI,5014,,,219,0,40,,,0,0,08/16/2020 10:57:14 AM,Not agree,Not agree
05/21/2022,HI,258781,,,0,0,1434,,,0,0,05/23/2022 01:14:47 PM,Not agree,Not agree
10/21/2020,HI,14185,,,77,0,203,,,14,0,10/22/2020 01:34:46 PM,Not agree,Not agree
05/20/2020,HI,635,,,4,0,17,,,0,0,05/21/2020 11:41:38 AM,Not agree,Not agree
02/19/2021,HI,26950,,,44,0,427,,,2,0,02/20/2021 02:45:37 PM,Not agree,Not agree
03/08/2021,HI,27862,,,41,0,442,,,0,0,03/09/2021 02:47:41 PM,Not agree,Not agree
11/09/2021,HI,82454,,,75,3,952,,,0,0,11/10/2021 03:25:35 PM,Not agree,Not agree
04/26/2020,HI,597,,,1,0,14,,,0,0,05/25/2020 11:38:40 AM,Not agree,Not agree
08/26/2020,HI,7540,,,306,0,51,,,2,0,08/27/2020 09:42:08 AM,Not agree,Not agree
04/06/2022,HI,235797,,,1138,266,1370,,,3,0,04/07/2022 02:35:23 PM,Not agree,Not agree
01/31/2022,HI,214249,,,1481,72,1169,,,1,0,02/01/2022 02:22:23 PM,Not agree,Not agree
07/21/2020,HI,1409,,,17,0,24,,,0,0,07/22/2020 10:51:28 AM,Not agree,Not agree
03/25/2020,HI,119,,,17,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
06/09/2021,HI,35461,,,39,1,502,,,0,0,06/10/2021 02:48:23 PM,Not agree,Not agree
09/05/2020,HI,9816,,,161,0,84,,,3,0,09/06/2020 10:09:04 AM,Not agree,Not agree
06/17/2020,HI,750,,,18,0,17,,,0,0,06/18/2020 01:16:14 PM,Not agree,Not agree
06/03/2021,HI,35152,,,41,8,498,,,1,0,06/04/2021 02:56:57 PM,Not agree,Not agree
02/25/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/09/2020,HI,3608,,,140,0,31,,,0,0,08/10/2020 10:23:35 AM,Not agree,Not agree
01/24/2022,HI,200209,,,2627,387,1135,,,0,0,01/25/2022 02:33:43 PM,Not agree,Not agree
01/01/2022,HI,112283,,,2707,220,1083,,,4,0,01/03/2022 01:55:55 PM,Not agree,Not agree
12/08/2020,HI,18397,,,53,0,260,,,0,0,12/09/2020 02:45:40 PM,Not agree,Not agree
11/06/2021,HI,82159,,,88,20,941,,,5,0,11/08/2021 01:55:23 PM,Not agree,Not agree
01/11/2022,HI,146000,,,2911,249,1094,,,0,0,01/12/2022 03:21:08 PM,Not agree,Not agree
05/21/2020,HI,635,,,0,0,17,,,0,0,05/21/2020 12:00:00 AM,Not agree,Not agree
03/09/2021,HI,27903,,,41,0,442,,,0,0,03/10/2021 02:58:31 PM,Not agree,Not agree
05/01/2022,HI,241955,,,0,0,1406,,,0,0,05/02/2022 01:46:11 PM,Not agree,Not agree
12/31/2021,HI,109576,,,3226,595,1079,,,5,0,01/01/2022 02:12:51 PM,Not agree,Not agree
01/26/2021,HI,25272,,,63,0,398,,,59,0,01/27/2021 02:53:24 PM,Not agree,Not agree
03/24/2022,HI,233569,,,0,0,1361,,,0,0,03/25/2022 01:28:21 PM,Not agree,Not agree
06/16/2022,HI,290652,,,0,0,1462,,,0,0,06/17/2022 01:23:40 PM,Not agree,Not agree
01/14/2022,HI,155839,,,3028,527,1106,,,3,0,01/15/2022 02:59:30 PM,Not agree,Not agree
02/04/2022,HI,219059,,,1164,167,1192,,,10,0,02/05/2022 02:28:34 PM,Not agree,Not agree
07/11/2020,HI,1197,,,20,0,19,,,0,0,07/12/2020 11:13:57 AM,Not agree,Not agree
08/12/2021,HI,46463,,,543,69,543,,,1,0,08/13/2021 01:45:25 PM,Not agree,Not agree
04/25/2021,HI,32284,,,119,0,475,,,0,0,04/26/2021 01:45:41 PM,Not agree,Not agree
07/23/2020,HI,1521,,,58,0,26,,,1,0,07/24/2020 10:18:40 AM,Not agree,Not agree
03/26/2020,HI,136,,,17,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
11/24/2021,HI,84239,,,104,6,997,,,6,0,11/25/2021 02:14:48 PM,Not agree,Not agree
04/11/2020,HI,503,,,14,0,9,,,1,,04/10/2020 12:22:39 PM,Not agree,Not agree
09/01/2021,HI,61800,,,447,81,598,,,12,0,09/02/2021 01:49:05 PM,Not agree,Not agree
10/19/2020,HI,14024,,,35,0,187,,,0,0,10/20/2020 02:59:27 PM,Not agree,Not agree
03/07/2021,HI,27821,,,47,0,442,,,1,0,03/08/2021 02:47:36 PM,Not agree,Not agree
07/15/2022,HI,309561,,,0,0,1523,,,0,0,07/16/2022 01:18:18 PM,Not agree,Not agree
10/30/2020,HI,14933,,,92,0,215,,,1,0,10/31/2020 01:30:31 PM,Not agree,Not agree
05/29/2022,HI,267602,,,0,0,1439,,,0,0,05/30/2022 01:20:19 PM,Not agree,Not agree
09/06/2020,HI,9920,,,104,0,85,,,1,0,09/07/2020 09:37:36 AM,Not agree,Not agree
04/21/2021,HI,31885,,,68,0,471,,,0,0,04/22/2021 01:56:30 PM,Not agree,Not agree
07/04/2021,HI,36604,,,52,7,515,,,0,0,07/05/2021 02:30:02 PM,Not agree,Not agree
06/15/2022,HI,290652,,,7078,1662,1462,,,9,0,06/16/2022 01:16:57 PM,Not agree,Not agree
04/19/2021,HI,31779,,,64,0,471,,,0,0,04/20/2021 02:59:01 PM,Not agree,Not agree
11/20/2021,HI,83896,,,212,87,991,,,4,0,11/22/2021 01:59:30 PM,Not agree,Not agree
06/14/2020,HI,724,,,8,0,17,,,0,0,06/15/2020 10:33:03 AM,Not agree,Not agree
05/11/2020,HI,623,,,1,0,17,,,0,0,05/12/2020 01:26:08 PM,Not agree,Not agree
03/12/2021,HI,28062,,,64,0,446,,,1,0,03/13/2021 03:19:19 PM,Not agree,Not agree
04/04/2022,HI,234659,,,0,0,1367,,,0,0,04/05/2022 01:16:42 PM,Not agree,Not agree
09/16/2020,HI,11060,,,156,0,99,,,0,0,09/17/2020 09:45:45 AM,Not agree,Not agree
04/10/2022,HI,235797,,,0,0,1370,,,0,0,04/11/2022 02:08:38 PM,Not agree,Not agree
10/04/2020,HI,12819,,,51,0,156,,,14,0,10/05/2020 09:49:47 AM,Not agree,Not agree
06/22/2020,HI,805,,,3,0,17,,,0,0,06/23/2020 10:28:19 AM,Not agree,Not agree
09/19/2020,HI,11368,,,77,0,120,,,0,0,09/20/2020 09:53:10 AM,Not agree,Not agree
07/09/2021,HI,36834,,,57,1,516,,,0,0,07/10/2021 02:17:36 PM,Not agree,Not agree
04/02/2022,HI,234659,,,0,0,1367,,,0,0,04/04/2022 12:57:21 PM,Not agree,Not agree
03/21/2020,HI,59,,,10,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
07/22/2021,HI,38284,,,218,13,524,,,3,0,07/23/2021 01:48:31 PM,Not agree,Not agree
03/02/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/07/2021,HI,43977,,,600,31,539,,,2,0,08/09/2021 12:38:43 PM,Not agree,Not agree
03/18/2021,HI,28509,,,86,0,448,,,0,0,03/19/2021 02:25:43 PM,Not agree,Not agree
04/27/2020,HI,598,,,1,0,16,,,2,0,05/25/2020 11:38:40 AM,Not agree,Not agree
08/03/2020,HI,2567,,,143,0,26,,,0,0,08/04/2020 10:09:35 AM,Not agree,Not agree
12/09/2021,HI,85676,,,140,13,1029,,,1,0,12/10/2021 02:19:59 PM,Not agree,Not agree
05/25/2021,HI,34708,,,20,1,493,,,0,0,05/26/2021 01:48:32 PM,Not agree,Not agree
04/12/2020,HI,507,,,4,0,9,,,0,,04/11/2020 12:22:39 PM,Not agree,Not agree
10/15/2021,HI,79562,,,151,35,857,,,5,0,10/16/2021 01:26:43 PM,Not agree,Not agree
06/07/2020,HI,663,,,1,0,17,,,0,0,06/08/2020 10:55:08 AM,Not agree,Not agree
05/27/2022,HI,267602,,,0,0,1439,,,0,0,05/28/2022 01:19:46 PM,Not agree,Not agree
01/13/2021,HI,23141,,,93,0,309,,,3,0,01/14/2021 03:12:46 PM,Not agree,Not agree
07/05/2020,HI,1012,,,7,0,19,,,0,0,07/06/2020 11:16:12 AM,Not agree,Not agree
