submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
01/22/2020,CA,0,0,0,0,0,0,,,0,0,01/24/2020 12:00:00 AM,Agree,Not agree
05/21/2021,WA,426191,,,1296,252,5702,,,12,0,05/21/2021 12:00:00 AM,N/A,N/A
06/11/2022,IL,3352983,3352983,0,0,0,38311,33926,4385,0,0,06/13/2022 12:26:25 PM,Agree,Agree
08/21/2020,WA,70054,,,691,38,1850,,,13,0,08/21/2020 12:00:00 AM,N/A,N/A
08/25/2021,IL,1499022,1499022,0,4451,0,26335,23816,2519,44,4,08/26/2021 02:58:37 PM,Agree,Agree
07/12/2021,IL,1397089,1397089,0,532,0,25781,23324,2457,10,1,07/13/2021 02:26:25 PM,Agree,Agree
10/25/2020,IL,378969,374256,4713,4062,0,9775,9505,270,24,0,10/26/2020 01:41:41 PM,Agree,Agree
06/16/2021,CA,3698626,3698626,0,699,0,62534,62534,0,19,0,06/18/2021 12:00:00 AM,Agree,Agree
11/15/2020,IL,573616,573616,0,10631,0,11162,10742,420,74,2,11/16/2020 06:40:02 PM,Agree,Agree
04/20/2022,IL,3106642,3106642,0,3931,0,37840,33546,4294,10,1,04/21/2022 01:21:03 PM,Agree,Agree
04/28/2020,IL,48102,48102,0,2219,0,2125,2125,0,142,0,04/29/2020 06:12:08 PM,Agree,Agree
09/01/2020,WA,75388,,,369,45,1931,,,16,0,09/01/2020 12:00:00 AM,N/A,N/A
04/07/2022,CA,9105181,8503930,601251,0,0,88355,,,0,0,04/08/2022 01:45:38 PM,Agree,Not agree
05/27/2020,CA,98980,98980,0,2247,0,3707,3707,0,28,0,05/29/2020 12:00:00 AM,Agree,Agree
11/08/2020,CA,966500,966500,0,9543,0,18022,18022,0,78,0,11/10/2020 12:00:00 AM,Agree,Agree
01/12/2021,WA,277039,,,2149,77,3789,,,90,0,01/12/2021 12:00:00 AM,N/A,N/A
05/01/2021,CA,3640226,3640226,0,2094,0,60625,60625,0,158,0,05/03/2021 12:00:00 AM,Agree,Agree
01/09/2021,WA,269308,,,2720,414,3698,,,-1,0,01/09/2021 12:00:00 AM,N/A,N/A
04/16/2021,WA,382244,,,1712,307,5380,,,18,0,04/16/2021 12:00:00 AM,N/A,N/A
02/27/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/02/2022,WA,875011,,,7703,161,9853,,,0,0,01/02/2022 12:00:00 AM,N/A,N/A
09/06/2020,IL,251508,249580,1928,1403,0,8390,8171,219,5,0,09/07/2020 01:37:36 PM,Agree,Agree
04/17/2021,CA,3614112,3614112,0,2763,0,59690,59690,0,103,0,04/19/2021 12:00:00 AM,Agree,Agree
09/11/2020,CA,746191,746191,0,3326,0,13963,13963,0,116,0,09/13/2020 12:00:00 AM,Agree,Agree
07/16/2021,WA,459574,,,747,131,6042,,,6,0,07/16/2021 12:00:00 AM,N/A,N/A
05/28/2020,WA,20751,,,318,0,1106,,,11,0,05/28/2020 12:00:00 AM,N/A,N/A
02/08/2020,CA,6,6,0,0,0,0,0,0,0,0,02/10/2020 12:00:00 AM,Agree,Agree
06/19/2020,WA,27582,,,502,0,1255,,,10,0,06/19/2020 12:00:00 AM,N/A,N/A
06/20/2021,CA,3702882,3702882,0,956,0,62689,62689,0,35,0,06/22/2021 12:00:00 AM,Agree,Agree
09/02/2020,IL,240345,238643,1702,2128,0,8300,8091,209,27,0,09/03/2020 02:18:16 PM,Agree,Agree
03/10/2020,WA,244,,,90,0,24,,,3,0,03/10/2020 12:00:00 AM,N/A,N/A
10/09/2021,CA,4749201,4536273,212928,0,0,69507,69507,0,0,0,10/11/2021 12:00:00 AM,Agree,Agree
01/13/2021,IL,1046030,1046030,0,5862,0,19617,17840,1777,120,23,01/14/2021 03:12:46 PM,Agree,Agree
02/24/2022,WA,1412300,,,3480,749,11732,,,0,0,02/24/2022 12:00:00 AM,N/A,N/A
09/04/2020,WA,76903,,,554,40,1953,,,8,0,09/04/2020 12:00:00 AM,N/A,N/A
07/04/2021,WA,452476,,,359,32,5949,,,5,0,07/04/2021 12:00:00 AM,N/A,N/A
04/10/2021,CA,3595224,3595224,0,4466,0,59113,59113,0,170,0,04/12/2021 12:00:00 AM,Agree,Agree
03/18/2021,CA,3535534,3535534,0,3038,0,55795,55795,0,218,0,03/20/2021 12:00:00 AM,Agree,Agree
03/27/2020,WA,3389,,,523,0,175,,,28,0,03/27/2020 12:00:00 AM,N/A,N/A
10/20/2021,CA,4811613,4595382,216231,3070,0,70593,70593,0,156,0,10/22/2021 12:00:00 AM,Agree,Agree
01/16/2022,WA,1074363,,,16911,1779,10196,,,0,0,01/16/2022 12:00:00 AM,N/A,N/A
03/28/2020,CA,4643,4643,0,842,0,101,101,0,23,0,03/30/2020 12:00:00 AM,Agree,Agree
05/06/2021,WA,409803,,,1516,286,5553,,,14,0,05/06/2021 12:00:00 AM,N/A,N/A
10/08/2020,CA,834800,834800,0,3575,0,16225,16225,0,94,0,10/10/2020 12:00:00 AM,Agree,Agree
02/20/2021,WA,332833,,,829,124,4822,,,0,0,02/20/2021 12:00:00 AM,N/A,N/A
04/08/2020,CA,16957,16957,0,1092,0,443,443,0,69,0,04/10/2020 12:00:00 AM,Agree,Agree
02/13/2021,IL,1160523,1160523,0,2092,0,22087,19926,2161,60,7,02/14/2021 02:51:00 PM,Agree,Agree
08/05/2020,WA,59899,,,607,26,1624,,,5,0,08/05/2020 12:00:00 AM,N/A,N/A
05/31/2022,CA,9602503,8955662,646841,59488,0,90719,,,107,0,06/01/2022 01:35:39 PM,Agree,Not agree
07/03/2021,WA,452117,,,384,65,5944,,,5,0,07/03/2021 12:00:00 AM,N/A,N/A
05/04/2022,CA,9247030,8631663,615367,0,0,89694,,,0,0,05/05/2022 01:33:26 PM,Agree,Not agree
02/04/2022,WA,1336965,,,7453,1461,10967,,,122,0,02/04/2022 12:00:00 AM,N/A,N/A
02/17/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/30/2022,IL,3066645,3066645,0,1324,0,37645,33358,4287,14,4,03/31/2022 02:49:40 PM,Agree,Agree
06/02/2021,IL,1383065,1383065,0,478,0,25241,22842,2399,8,1,06/03/2021 03:22:54 PM,Agree,Agree
08/22/2020,CA,656892,656892,0,6556,0,11741,11741,0,151,0,08/24/2020 12:00:00 AM,Agree,Agree
06/03/2022,CA,9647488,8989279,658209,44985,11368,90815,,,96,0,06/04/2022 01:27:07 PM,Agree,Not agree
10/06/2021,IL,1643993,1643993,0,2932,0,27878,25153,2725,67,13,10/07/2021 02:06:32 PM,Agree,Agree
08/28/2020,IL,231185,229483,1702,2434,285,8206,7997,209,20,0,08/29/2020 01:42:50 PM,Agree,Agree
04/29/2021,WA,399860,,,946,83,5487,,,13,0,04/29/2021 12:00:00 AM,N/A,N/A
11/15/2021,CA,4992875,4740002,252873,8410,0,72570,,,134,0,11/16/2021 02:59:01 PM,Agree,Not agree
02/22/2022,CA,8907611,8336730,570881,40585,0,83523,,,650,0,02/23/2022 03:07:10 PM,Agree,Not agree
01/07/2021,WA,262154,,,2465,179,3634,,,29,0,01/07/2021 12:00:00 AM,N/A,N/A
05/01/2021,WA,403634,,,2144,321,5499,,,0,0,05/01/2021 12:00:00 AM,N/A,N/A
09/22/2020,WA,84135,,,329,11,2070,,,15,0,09/22/2020 12:00:00 AM,N/A,N/A
05/29/2020,CA,103886,103886,0,2189,0,3904,3904,0,88,0,05/31/2020 12:00:00 AM,Agree,Agree
04/14/2021,CA,3606882,3606882,0,2487,0,59372,59372,0,114,0,04/16/2021 12:00:00 AM,Agree,Agree
07/25/2021,WA,467962,,,1014,143,6084,,,3,0,07/25/2021 12:00:00 AM,N/A,N/A
10/14/2021,IL,1663364,1663364,0,2481,0,28152,25377,2775,63,13,10/15/2021 01:51:07 PM,Agree,Agree
12/15/2020,WA,211162,,,1845,225,2953,,,35,0,12/15/2020 12:00:00 AM,N/A,N/A
02/06/2022,IL,2957563,2957563,0,0,0,35157,31296,3861,0,0,02/07/2022 03:36:42 PM,Agree,Agree
08/30/2021,IL,1518071,1518071,0,3356,0,26472,23927,2545,20,6,08/31/2021 02:57:22 PM,Agree,Agree
01/22/2020,IL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/10/2021,WA,346066,,,692,168,5100,,,23,0,03/10/2021 12:00:00 AM,N/A,N/A
07/19/2022,CA,10495155,9752509,742646,74682,0,92292,,,107,0,07/20/2022 01:20:19 PM,Agree,Not agree
05/20/2021,WA,424895,,,949,132,5690,,,17,0,05/20/2021 12:00:00 AM,N/A,N/A
01/29/2022,IL,2897174,2897174,0,0,0,34439,30688,3751,0,0,01/31/2022 03:12:12 PM,Agree,Agree
04/02/2021,WA,365938,,,1465,221,5278,,,16,0,04/02/2021 12:00:00 AM,N/A,N/A
05/12/2020,CA,69382,69382,0,1443,0,2752,2752,0,61,0,05/14/2020 12:00:00 AM,Agree,Agree
05/26/2022,WA,1569192,,,4257,671,12901,,,13,0,05/26/2022 12:00:00 AM,N/A,N/A
05/13/2022,IL,3209341,3209341,0,8411,0,38005,33705,4300,8,1,05/14/2022 01:28:26 PM,Agree,Agree
10/26/2020,CA,901010,901010,0,2981,0,17298,17298,0,12,0,10/28/2020 12:00:00 AM,Agree,Agree
11/04/2020,CA,940010,940010,0,5338,0,17771,17771,0,79,0,11/06/2020 12:00:00 AM,Agree,Agree
05/19/2020,CA,81795,81795,0,1365,0,3250,3250,0,34,0,05/21/2020 12:00:00 AM,Agree,Agree
01/25/2022,WA,1208648,,,8489,1012,10540,,,82,0,01/25/2022 12:00:00 AM,N/A,N/A
09/08/2020,IL,254281,252353,1928,1392,0,8405,8186,219,7,0,09/09/2020 01:47:50 PM,Agree,Agree
12/13/2021,WA,793561,,,792,32,9580,,,26,0,12/13/2021 12:00:00 AM,N/A,N/A
04/26/2021,CA,3631740,3631740,0,2116,0,60203,60203,0,15,0,04/28/2021 12:00:00 AM,Agree,Agree
02/24/2020,WA,1,,,0,0,0,,,0,0,02/24/2020 12:00:00 AM,N/A,N/A
11/12/2021,IL,1735586,1735586,0,7952,0,28986,26077,2909,57,8,11/13/2021 02:31:27 PM,Agree,Agree
07/17/2020,WA,44982,,,901,2,1434,,,7,0,07/17/2020 12:00:00 AM,N/A,N/A
05/12/2021,WA,416880,,,1413,428,5614,,,21,0,05/12/2021 12:00:00 AM,N/A,N/A
01/28/2021,WA,305704,,,1478,186,4243,,,32,0,01/28/2021 12:00:00 AM,N/A,N/A
03/18/2020,IL,288,,,128,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/28/2022,WA,1655472,,,1573,270,13210,,,11,0,06/28/2022 12:00:00 AM,N/A,N/A
10/19/2020,WA,100409,,,470,6,2258,,,19,0,10/19/2020 12:00:00 AM,N/A,N/A
11/16/2020,CA,1029235,1029235,0,9890,0,18323,18323,0,21,0,11/18/2020 12:00:00 AM,Agree,Agree
01/02/2021,WA,251631,,,4072,78,3461,,,0,0,01/02/2021 12:00:00 AM,N/A,N/A
04/27/2020,IL,45883,45883,0,1980,0,1983,1983,0,50,0,05/25/2020 03:38:40 PM,Agree,Agree
04/07/2021,CA,3586059,3586059,0,2229,0,58659,58659,0,118,0,04/09/2021 12:00:00 AM,Agree,Agree
04/30/2021,IL,1335055,1335055,0,3207,0,24291,21960,2331,39,6,05/01/2021 01:43:22 PM,Agree,Agree
03/03/2020,WA,14,,,13,0,9,,,3,0,03/03/2020 12:00:00 AM,N/A,N/A
01/30/2021,CA,3224374,3224374,0,18427,0,39323,39323,0,656,0,02/01/2021 12:00:00 AM,Agree,Agree
06/29/2021,IL,1391480,1391480,0,301,0,25667,23223,2444,2,-2,06/30/2021 02:11:39 PM,Agree,Agree
07/05/2020,IL,148373,147251,1122,639,0,7230,7020,210,6,0,07/06/2020 03:16:12 PM,Agree,Agree
01/10/2022,WA,977015,,,13171,464,10028,,,24,0,01/10/2022 12:00:00 AM,N/A,N/A
02/04/2020,WA,1,,,0,0,0,,,0,0,02/04/2020 12:00:00 AM,N/A,N/A
03/22/2020,IL,1049,,,296,,9,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
01/18/2022,CA,7185586,6812354,373232,76374,0,77306,,,36,0,01/19/2022 03:44:00 PM,Agree,Not agree
11/15/2020,CA,1019345,1019345,0,10968,0,18302,18302,0,65,0,11/17/2020 12:00:00 AM,Agree,Agree
07/20/2022,CA,10495155,9752509,742646,0,0,92292,,,0,0,07/21/2022 01:14:55 PM,Agree,Not agree
02/24/2021,IL,1179342,1179342,0,2022,0,22575,20374,2201,47,3,02/25/2021 02:54:32 PM,Agree,Agree
04/28/2020,CA,45031,45031,0,1567,0,1721,1721,0,45,0,04/30/2020 12:00:00 AM,Agree,Agree
03/07/2022,WA,1432048,,,131,31,12076,,,51,0,03/07/2022 12:00:00 AM,N/A,N/A
12/26/2020,CA,2072665,2072665,0,30375,0,23902,23902,0,178,0,12/28/2020 12:00:00 AM,Agree,Agree
05/18/2022,CA,9385311,8757871,627440,0,0,90219,,,0,0,05/19/2022 01:33:37 PM,Agree,Not agree
06/16/2021,IL,1388338,1388338,0,352,0,25531,23104,2427,26,5,06/17/2021 02:38:09 PM,Agree,Agree
11/06/2021,WA,739586,,,2267,384,8798,,,0,0,11/06/2021 12:00:00 AM,N/A,N/A
01/24/2021,IL,1101819,1101819,0,3292,0,20680,18750,1930,35,-4,01/25/2021 02:42:40 PM,Agree,Agree
07/21/2020,CA,400769,400769,0,9231,0,7677,7677,0,26,0,07/23/2020 12:00:00 AM,Agree,Agree
07/19/2021,CA,3918247,3762462,155785,14097,0,63649,63649,0,51,0,07/21/2021 12:00:00 AM,Agree,Agree
02/26/2022,CA,8941505,8361704,579801,0,0,83992,,,0,0,02/28/2022 01:14:05 PM,Agree,Not agree
05/21/2021,CA,3670469,3670469,0,1627,0,61672,61672,0,69,0,05/23/2021 12:00:00 AM,Agree,Agree
03/02/2022,WA,1426442,,,1857,519,11954,,,35,0,03/02/2022 12:00:00 AM,N/A,N/A
01/12/2022,WA,1008361,,,17345,4364,10103,,,77,0,01/12/2022 12:00:00 AM,N/A,N/A
07/19/2022,WA,1711126,,,2169,422,13477,,,14,0,07/19/2022 12:00:00 AM,N/A,N/A
01/17/2021,CA,2942475,2942475,0,42229,0,32813,32813,0,563,0,01/19/2021 12:00:00 AM,Agree,Agree
09/20/2021,WA,628638,,,1977,132,7271,,,24,0,09/20/2021 12:00:00 AM,N/A,N/A
12/14/2021,CA,5157619,4891985,265634,5476,0,74704,,,19,0,12/15/2021 02:52:52 PM,Agree,Not agree
01/27/2020,CA,0,0,0,0,0,0,,,0,0,01/29/2020 12:00:00 AM,Agree,Not agree
02/16/2022,IL,3007987,3007987,0,3323,0,36195,32176,4019,138,34,02/17/2022 02:53:30 PM,Agree,Agree
01/07/2022,IL,2382437,2382437,0,42903,0,31660,28361,3299,124,23,01/08/2022 02:31:47 PM,Agree,Agree
01/14/2021,CA,2816969,2816969,0,35930,0,31222,31222,0,537,0,01/16/2021 12:00:00 AM,Agree,Agree
07/16/2022,CA,10420473,9677827,742646,0,0,92185,,,0,0,07/18/2022 01:03:55 PM,Agree,Not agree
04/11/2020,IL,19180,,,1293,,677,,,81,,04/10/2020 04:22:39 PM,Agree,Agree
04/03/2021,WA,367059,,,1121,212,5278,,,0,0,04/03/2021 12:00:00 AM,N/A,N/A
09/21/2021,IL,1601759,1601759,0,3002,0,27299,24661,2638,24,2,09/22/2021 02:04:47 PM,Agree,Agree
05/17/2021,WA,422537,,,635,64,5640,,,18,0,05/17/2021 12:00:00 AM,N/A,N/A
06/26/2022,WA,1652016,,,2365,171,13186,,,0,0,06/26/2022 12:00:00 AM,N/A,N/A
07/09/2021,CA,3880618,3724833,155785,2411,0,63376,63376,0,59,0,07/11/2021 12:00:00 AM,Agree,Agree
08/12/2021,WA,502876,,,3936,813,6215,,,11,0,08/12/2021 12:00:00 AM,N/A,N/A
07/25/2021,CA,3947201,3786031,161170,0,0,63741,63741,0,0,0,07/27/2021 12:00:00 AM,Agree,Agree
02/26/2022,IL,3026737,3026737,0,0,0,36792,32654,4138,0,0,02/28/2022 01:14:05 PM,Agree,Agree
08/28/2021,WA,553585,,,3558,617,6516,,,9,0,08/28/2021 12:00:00 AM,N/A,N/A
09/05/2020,CA,727239,727239,0,4956,0,13469,13469,0,177,0,09/07/2020 12:00:00 AM,Agree,Agree
03/26/2021,WA,358432,,,1016,136,5218,,,5,0,03/26/2021 12:00:00 AM,N/A,N/A
05/14/2021,CA,3661675,3661675,0,2034,0,61417,61417,0,66,0,05/16/2021 12:00:00 AM,Agree,Agree
01/22/2021,IL,1093375,1093375,0,7042,0,20534,18615,1919,111,16,01/23/2021 02:50:13 PM,Agree,Agree
01/26/2021,WA,302635,,,965,50,4167,,,19,0,01/26/2021 12:00:00 AM,N/A,N/A
03/24/2021,CA,3551056,3551056,0,1955,0,56850,56850,0,254,0,03/26/2021 12:00:00 AM,Agree,Agree
10/10/2021,IL,1654038,1654038,0,1965,0,28003,25256,2747,19,3,10/11/2021 02:09:22 PM,Agree,Agree
10/29/2020,WA,107586,,,787,36,2359,,,6,0,10/29/2020 12:00:00 AM,N/A,N/A
12/28/2021,CA,5350816,5076650,274166,49431,0,75558,,,97,0,12/29/2021 02:30:55 PM,Agree,Not agree
06/19/2022,WA,1633364,,,2121,153,13115,,,0,0,06/19/2022 12:00:00 AM,N/A,N/A
06/25/2021,CA,3708861,3708861,0,2015,0,62890,62890,0,68,0,06/27/2021 12:00:00 AM,Agree,Agree
12/03/2020,WA,176548,,,3335,173,2900,,,50,0,12/03/2020 12:00:00 AM,N/A,N/A
03/12/2021,WA,347751,,,1011,152,5123,,,16,0,03/12/2021 12:00:00 AM,N/A,N/A
06/22/2020,CA,178054,178054,0,4230,0,5425,5425,0,23,0,06/24/2020 12:00:00 AM,Agree,Agree
06/22/2022,WA,1639870,,,2933,519,13156,,,26,0,06/22/2022 12:00:00 AM,N/A,N/A
11/13/2020,IL,551957,551957,0,15415,0,10891,10504,387,45,18,11/14/2020 02:44:40 PM,Agree,Agree
02/12/2022,WA,1380120,,,5103,1511,11316,,,0,0,02/12/2022 12:00:00 AM,N/A,N/A
07/18/2022,CA,10420473,9677827,742646,0,0,92185,,,0,0,07/19/2022 01:17:10 PM,Agree,Not agree
03/14/2021,CA,3526335,3526335,0,2772,0,55235,55235,0,140,0,03/16/2021 12:00:00 AM,Agree,Agree
03/15/2021,CA,3528795,3528795,0,2460,0,55330,55330,0,95,0,03/17/2021 12:00:00 AM,Agree,Agree
01/02/2021,IL,975352,975352,0,11963,0,18217,16674,1543,44,17,01/03/2021 02:53:25 PM,Agree,Agree
11/28/2020,CA,1183320,1183320,0,11996,0,19154,19154,0,45,0,11/30/2020 12:00:00 AM,Agree,Agree
07/04/2020,CA,254745,254745,0,6510,0,6247,6247,0,63,0,07/06/2020 12:00:00 AM,Agree,Agree
12/30/2020,CA,2218142,2218142,0,30921,0,24738,24738,0,427,0,01/01/2021 12:00:00 AM,Agree,Agree
11/23/2020,IL,664620,664620,0,8322,0,12112,11552,560,61,15,11/24/2020 03:27:55 PM,Agree,Agree
01/13/2022,CA,6670139,6296907,373232,167819,59779,76804,,,121,0,01/14/2022 02:51:43 PM,Agree,Not agree
06/18/2022,IL,3380095,3380095,0,0,0,38410,33994,4416,0,0,06/20/2022 12:19:49 PM,Agree,Agree
05/03/2021,IL,1341777,1341777,0,2049,0,24389,22047,2342,31,3,05/04/2021 02:00:10 PM,Agree,Agree
04/09/2021,WA,373291,,,1375,267,5322,,,6,0,04/09/2021 12:00:00 AM,N/A,N/A
09/10/2020,IL,257571,255643,1928,1953,0,8461,8242,219,28,0,09/11/2020 01:51:03 PM,Agree,Agree
06/11/2020,IL,131327,130603,724,766,0,6363,6185,178,90,0,06/12/2020 02:17:59 PM,Agree,Agree
04/16/2022,WA,1475658,,,1472,195,12619,,,0,0,04/16/2022 12:00:00 AM,N/A,N/A
02/19/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/14/2020,CA,1585044,1585044,0,33278,0,21088,21088,0,93,0,12/16/2020 12:00:00 AM,Agree,Agree
10/19/2021,WA,701977,,,1602,312,8322,,,22,0,10/19/2021 12:00:00 AM,N/A,N/A
11/20/2021,WA,763413,,,1530,192,9110,,,0,0,11/20/2021 12:00:00 AM,N/A,N/A
12/14/2020,WA,209317,,,2387,65,2918,,,39,0,12/14/2020 12:00:00 AM,N/A,N/A
05/29/2021,IL,1381063,1381063,0,802,0,25166,22776,2390,39,2,05/30/2021 01:32:12 PM,Agree,Agree
08/23/2021,WA,536212,,,2381,371,6383,,,9,0,08/23/2021 12:00:00 AM,N/A,N/A
11/26/2021,IL,1792604,1792604,0,3852,0,29258,26313,2945,0,0,11/27/2021 02:19:28 PM,Agree,Agree
04/24/2020,CA,39254,39254,0,1885,0,1489,1489,0,93,0,05/11/2022 04:48:15 PM,Agree,Agree
01/12/2021,CA,2747288,2747288,0,36487,0,30105,30105,0,194,0,01/14/2021 12:00:00 AM,Agree,Agree
07/14/2021,WA,458037,,,702,92,6027,,,5,0,07/14/2021 12:00:00 AM,N/A,N/A
07/18/2021,CA,3904150,3748365,155785,0,0,63598,63598,0,0,0,07/20/2021 12:00:00 AM,Agree,Agree
07/01/2020,IL,145066,144013,1053,828,0,7152,6951,201,28,0,07/02/2020 03:10:03 PM,Agree,Agree
02/25/2022,WA,1415385,,,3085,523,11831,,,99,0,02/25/2022 12:00:00 AM,N/A,N/A
04/13/2021,IL,1285398,1285398,0,3193,0,23826,21540,2286,17,0,04/14/2021 02:34:57 PM,Agree,Agree
11/10/2021,IL,1727634,1727634,0,5044,0,28929,26028,2901,28,8,11/11/2021 02:27:06 PM,Agree,Agree
10/11/2020,WA,95246,,,683,36,2190,,,0,0,10/11/2020 12:00:00 AM,N/A,N/A
02/27/2022,WA,1422416,,,4589,325,11831,,,0,0,02/27/2022 12:00:00 AM,N/A,N/A
09/18/2021,IL,1593147,1593147,0,2805,0,27208,24577,2631,33,2,09/20/2021 12:14:02 PM,Agree,Agree
09/19/2020,WA,83071,,,554,29,2037,,,0,0,09/19/2020 12:00:00 AM,N/A,N/A
06/29/2022,CA,10076018,9378193,697825,0,0,91516,,,0,0,06/30/2022 01:15:26 PM,Agree,Not agree
01/14/2022,WA,1040979,,,16364,3320,10196,,,53,0,01/14/2022 12:00:00 AM,N/A,N/A
06/10/2022,WA,1610452,,,3000,509,13046,,,12,0,06/10/2022 12:00:00 AM,N/A,N/A
09/25/2021,IL,1614352,1614352,0,2223,0,27469,24808,2661,29,4,09/27/2021 01:21:43 PM,Agree,Agree
12/06/2020,WA,182512,,,1983,166,2925,,,0,0,12/06/2020 12:00:00 AM,N/A,N/A
07/17/2020,CA,366164,366164,0,9986,0,7409,7409,0,126,0,07/19/2020 12:00:00 AM,Agree,Agree
10/12/2021,WA,686534,,,1789,273,8101,,,37,0,10/12/2021 12:00:00 AM,N/A,N/A
04/28/2021,WA,398914,,,1496,217,5474,,,12,0,04/28/2021 12:00:00 AM,N/A,N/A
06/29/2022,WA,1659064,,,3592,532,13239,,,29,0,06/29/2022 12:00:00 AM,N/A,N/A
04/06/2020,WA,7797,,,398,0,371,,,34,0,04/06/2020 12:00:00 AM,N/A,N/A
04/04/2020,IL,10357,,,1453,,243,,,33,,04/03/2020 04:22:39 PM,Agree,Agree
07/03/2020,WA,34736,,,739,0,1352,,,10,0,07/03/2020 12:00:00 AM,N/A,N/A
03/19/2020,CA,675,675,0,165,0,15,15,0,8,0,03/21/2020 12:00:00 AM,Agree,Agree
09/25/2021,CA,4653610,4448666,204944,0,0,68087,68087,0,0,0,09/27/2021 12:00:00 AM,Agree,Agree
10/30/2020,CA,916918,916918,0,4014,0,17547,17547,0,45,0,11/01/2020 12:00:00 AM,Agree,Agree
11/22/2020,WA,146946,,,2286,115,2619,,,0,0,11/22/2020 12:00:00 AM,N/A,N/A
09/24/2021,IL,1612129,1612129,0,3304,0,27440,24783,2657,42,2,09/25/2021 01:25:43 PM,Agree,Agree
02/12/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/29/2021,CA,4687825,4482881,204944,6493,0,68517,68517,0,130,0,10/01/2021 12:00:00 AM,Agree,Agree
05/13/2022,CA,9334767,8707327,627440,27353,7652,90117,,,160,0,05/14/2022 01:28:26 PM,Agree,Not agree
01/26/2022,CA,8016654,7569687,446967,87218,0,78316,,,198,0,01/27/2022 02:52:03 PM,Agree,Not agree
03/12/2021,CA,3520333,3520333,0,3471,0,54878,54878,0,288,0,03/14/2021 12:00:00 AM,Agree,Agree
10/20/2020,IL,354462,350875,3587,3714,0,9537,9277,260,41,0,10/21/2020 01:34:31 PM,Agree,Agree
05/13/2021,IL,1361666,1361666,0,1918,0,24671,22320,2351,31,-4,05/14/2021 02:07:22 PM,Agree,Agree
01/22/2022,CA,7570538,7123571,446967,0,0,77722,,,0,0,01/24/2022 02:28:34 PM,Agree,Not agree
06/27/2022,WA,1653899,,,1883,95,13199,,,13,0,06/27/2022 12:00:00 AM,N/A,N/A
10/13/2021,WA,689204,,,2670,813,8152,,,51,0,10/13/2021 12:00:00 AM,N/A,N/A
12/05/2021,CA,5084927,4822889,262038,0,0,74046,,,0,0,12/06/2021 02:59:31 PM,Agree,Not agree
04/05/2021,CA,3582463,3582463,0,2112,0,58534,58534,0,21,0,04/07/2021 12:00:00 AM,Agree,Agree
05/26/2021,CA,3675817,3675817,0,1155,0,61824,61824,0,54,0,05/28/2021 12:00:00 AM,Agree,Agree
06/10/2020,WA,24563,,,244,0,1190,,,14,0,06/10/2020 12:00:00 AM,N/A,N/A
04/12/2022,WA,1470263,,,754,142,12585,,,19,0,04/12/2022 12:00:00 AM,N/A,N/A
06/02/2021,WA,436796,,,709,46,5801,,,12,0,06/02/2021 12:00:00 AM,N/A,N/A
01/10/2022,IL,2460270,2460270,0,77833,0,31916,28568,3348,256,49,01/11/2022 02:42:53 PM,Agree,Agree
03/02/2022,IL,3034701,3034701,0,1640,0,37010,32848,4162,57,12,03/03/2022 02:58:52 PM,Agree,Agree
02/12/2022,IL,2987502,2987502,0,0,0,35725,31795,3930,0,0,02/14/2022 02:00:44 PM,Agree,Agree
08/04/2020,CA,519427,519427,0,4526,0,9349,9349,0,23,0,08/06/2020 12:00:00 AM,Agree,Agree
07/18/2021,IL,1401824,1401824,0,939,0,25832,23369,2463,6,0,07/19/2021 02:21:19 PM,Agree,Agree
11/11/2020,WA,123976,,,1531,101,2482,,,0,0,11/11/2020 12:00:00 AM,N/A,N/A
10/09/2020,WA,94026,,,758,24,2190,,,7,0,10/09/2020 12:00:00 AM,N/A,N/A
07/22/2021,CA,3939217,3778047,161170,10962,5385,63695,63695,0,31,0,07/24/2021 12:00:00 AM,Agree,Agree
06/17/2021,CA,3699455,3699455,0,829,0,62565,62565,0,31,0,06/19/2021 12:00:00 AM,Agree,Agree
10/08/2021,IL,1650108,1650108,0,2744,0,27965,25224,2741,41,6,10/09/2021 01:32:02 PM,Agree,Agree
08/23/2020,WA,71302,,,480,35,1863,,,6,0,08/23/2020 12:00:00 AM,N/A,N/A
07/07/2022,CA,10212491,9500376,712115,0,0,91795,,,0,0,07/08/2022 01:25:51 PM,Agree,Not agree
05/26/2021,WA,431144,,,1801,174,5741,,,19,0,05/26/2021 12:00:00 AM,N/A,N/A
05/22/2020,IL,105444,105444,0,2758,0,4715,4715,0,108,0,05/23/2020 05:58:16 PM,Agree,Agree
